date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-07-01,10402,552,2051298,3716.11956521739,1.75725328,47514577.64986621517236877728,27039117.38518047590591602923,17106.0534869165,0.0110353005474453,0.07995069902413402594935553814,0.000113,0.00081868445275997835,12.0946894,87.62596613045053888473,2141.8163316,11.9202761486833,15517.44894998522411409222,2141.8163316,15517.44894998522411409222,65.39943318,108.93108016542433,0.010693524295149031,7.24499515716795,149.563070698461,-12.171791255433535,6558262.16845113,1096,7812,100280.10716872,726528.890797659425888026524,25.4512856672056,184.3944414026026291510863805,0.100001,0.72450676071195216795,198825.44363221,1440489.37623713067246499967,0.052608005741482645,0.030027903478980503,0.027350852768082905
2016-07-02,8335,549,1543389,2811.27322404372,1.72927068,46845463.44586893084178190067,27089722.86377674977163328463,19319.967834597,0.0125893404365079,0.08989606966457794070706949708,0.00050482,0.003604742767656885943,12.69005516,90.615238221894827008634,2130.17602545,11.8516425308597,15210.8407384354385867907675,2130.17602545,15210.8407384354385867907675,117.47828498,107.57611314704586,0.010161164320864991,7.14064967247115,139.8284778571517,-12.255309972756233,6560392.34447658,1008,5952,55843.44669025,398758.4893183937880061112875,12.707035971796,90.7364922500842286490236854,0.100001,0.71407210789678747115,75632.27810413,540063.6018725028141741208495,0.05255653662108713,0.03003848751575987,0.027406821742869982
2016-07-03,8928,550,1541207,2802.19454545455,1.70282361,46191673.3115414131228032672,27126516.85011576817272624132,18279.3165546023,0.0109008126887967,0.07672758139378348584859816685,0.000113,0.00079537342260805389,13.13547929,92.4567355795089350380437,2134.0561275,11.8693691878451,15020.986957233313582342575,2134.0561275,15020.986957233313582342575,119.51577354,106.19699315068637,0.010623653976621846,7.03870285493853,127.89235144500996,-12.789707270599296,6562526.40060408,1205,7455,54909.29110232,386490.1840445506069995403896,11.6878895749323,82.26758171928226186954541152,0.100001,0.70387732419670793853,87133.21678112,613304.8217172471752620645536,0.05254188487543793,0.03008659620613148,0.027455046351528727
2016-07-04,9382,544,1593823,2929.82169117647,1.69993785,46148739.15120027758576567027,27147309.62048676829584209749,16939.4633431016,0.00969616437855402,0.06816311236764088820018431823,0.0000817,0.000574343220990932641,11.93597835,83.9087913245659430756955,2110.7755152,11.7361192886125,14838.550895823296203614096,2110.7755152,14838.550895823296203614096,62.12665066,105.68996255096121,0.010340491022501454,7.02990478569073,126.4908179080825,-13.009729891989034,6564632.17611928,1231,7783,105665.31603619,742817.1108843355179148275187,27.2993827722588,191.9120615971052060406403209,0.100001,0.70299750847385869073,212471.09611649,1493651.575410268128625193138,0.05253300989941789,0.030073229042223336,0.02745493687897584
2016-07-05,9171,546,1761702,3226.56043956044,1.68380179,45696875.45483787844225602929,27139106.08828354999535035459,15635.2725141865,0.00930963475043029,0.06478412816151092706038996706,0.0000669,0.000465545458032578718,10.81779558,75.2791569236757182598276,2118.5357193,11.7754666116753,14742.521402091137775366246,2118.5357193,14742.521402091137775366246,75.1122374,103.83485974610791,0.0104148163395675,6.95882597956022,124.93933922063395,-8.463557920132823,6566750.71183858,1162,6959,87425.84349539,608381.2310006858047797973858,30.8930352529516,214.9792563057093267190249454,0.100001,0.69588955678200156022,214984.63232529,1496040.644631429921430183964,0.05254367974661309,0.028152332400687593,0.027484771169187044
2016-07-06,9393,550,1912530,3477.32727272727,1.69259353,46082214.54340638058783182172,27225800.91182364143662935539,13652.5238428671,0.0102316133641263,0.07169577490544756225082477778,0.00003741,0.0002621423272909049232,13.29086576,93.1328116021759370001152,2134.0561275,11.8444473843558,14953.9278223006181869788,9583.8461275,67156.6888067569290077788,64.44147818,103.78708406440569,0.010340538252191707,7.00727953196752,134.97030325016024,-9.988049058770049,6576334.55796608,1299,7850,102051.2679611,715101.761195148777021823472,22.5249085066459,157.8383303380608920134229412,0.100001,0.70073496047628396752,176820.53177717,1239030.893153775795012317518,0.052526371369260784,0.027767826331512577,0.02723324165056701
2016-07-07,9774,550,1694414,3080.75272727273,1.69167605,46095131.56688054832421033184,27248202.51582808875883783205,14488.4163881388,0.0089046706527977,0.0623947592333395874941706027,0.00005035,0.000352800934463715068,12.41311089,86.9782943712754284100872,2134.0561275,11.8406050439875,14953.2670502486011376262,2134.0561275,14953.2670502486011376262,60.50982875,102.44367391465788,0.010947479841613084,7.00696989997448,135.32063107584017,-12.32203109657343,6578468.61409358,1394,8247,108717.3563305,761779.24341261348501644564,24.1293442766849,169.0735890528525852185690014,0.100001,0.70070399696734797448,198994.70224982,1394349.888918872675616584594,0.0523945455791413,0.027206312432625054,0.027163487382364435
2016-07-08,9777,548,1776082,3241.02554744526,1.79876224,49097744.35478997009571726831,27295294.11211985919989552207,13730.4243201107,0.00825932242774566,0.06162271141838045692770436157,0.0000373,0.000278294879030768426,10.00203946,74.6251035276587761655252,2126.2959234,11.7937363210068,15864.269887030001270059908,2126.2959234,15864.269887030001270059908,122.4850359,108.71471197946283,0.011218659572180023,7.46098871396162,138.74212767847612,-5.656298278636825,6580594.91001698,1211,6482,53725.7050359,400846.878922480872273322158,12.7060726840219,94.79986489426342495922383948,0.100001,0.74610633238487596162,82360.76313783,614492.7242446158503613900846,0.052561982760598286,0.029804132276828765,0.028246488995672683
2016-07-09,9678,545,1588058,2913.86788990826,1.7756282,48499711.92175992178574556895,27314114.52417452773805894951,13564.9289779561,0.00794583833702883,0.05854289430216484385890431906,0.0000373,0.000274816811625099856,10.75071927,79.2085359908289822405744,2114.65561725,11.7254041455175,15580.23899243304320596692,2114.65561725,15580.23899243304320596692,220.71605003,107.80852173000594,0.011301226045587377,7.36774293901072,82.64810301021456,-6.312204467140692,6582709.56563423,1353,8233,29824.33567793,219738.0386017542525147374096,4.43999782134216,32.71276259741667961965302796,0.100001,0.73678166164401101072,36554.50206311,269324.1744645314991424065392,0.052504965181448655,0.029860831771607962,0.028164810144191046
2016-07-10,8955,548,1613330,2944.03284671533,1.79522393,49109774.65552093548943768488,27355793.27992510890015321887,17343.4109431339,0.00789446717179903,0.05887701865065918770020020561,0.00002516,0.000187643542878019062,9.74177249,72.6542410149134150988555,2126.2959234,11.7861405866146,15857.93721279272794110063,2126.2959234,15857.93721279272794110063,88.26589837,108.14514536581787,0.01147457999006429,7.45801044825195,95.3498366623527,-5.536183308541026,6584835.86155763,1234,6722,74602.26410733,556384.4651757185738256817935,17.1246922425811,127.7161336682689604978511081,0.100001,0.74580850283564325195,115112.18125463,858507.8505181028024413440285,0.052404175541776635,0.029956780120512245,0.02819947362080075
2016-07-11,8777,550,1635340,2973.34545454545,1.92786763,52925752.76462681139822878475,27453001.36284129827847587793,16085.5643796207,0.00770270115540541,0.0618905600094285254271264672,0.0000373,0.000299702382550784765,11.39999771,91.5980288139541629947155,2134.0561275,11.8253232711171,17146.962624902179830613875,2134.0561275,17146.962624902179830613875,84.00383888,115.73911586066187,0.012356227969608408,8.03491642227305,96.40713276639677,1.7975712650215845,6586969.91768513,1480,7503,78412.72501201,630039.6919141798907927493305,19.1492160223737,153.8623502918246549858105388,0.100001,0.80349967714372727305,143676.56781587,1154429.214239561422059263304,0.05263957290095691,0.033048425729199395,0.02972222842950148
2016-07-12,9600,551,1758828,3192.06533575318,1.88565842,51822005.50817166566702391148,27482180.6760390943431989771,17943.5074092682,0.00766043215755855,0.06024775527511267743297508991,0.0000226,0.000177744445902318478,10.79354891,84.8890871826337864906973,2137.93622955,11.8429799767526,16814.4376325600316132130365,2137.93622955,16814.4376325600316132130365,96.69437291,112.34068677100133,0.011738100018702515,7.86479849125303,108.61403477550652,3.0011768510743035,6589107.85391468,1409,7552,68143.6536159,535936.104146799402281331177,13.1002981762037,103.0312053311716803161415222,0.100001,0.78648771392379425303,98933.45182669,778091.6626610058368404973707,0.05239732553231106,0.03270239749518222,0.02968540881488642
2016-07-13,9971,548,1780855,3249.73540145985,1.89475604,52136273.53405251006721738327,27516087.78911283799506762987,14883.3069306711,0.00732828410776767,0.05796629524794094721388093004,0.0000226,0.000178764667600002088,10.47211799,82.8338359093076101673612,2126.2959234,11.7746994629233,16818.875396718606263092392,2126.2959234,16818.875396718606263092392,118.86508425,112.38813487992122,0.012015095209234368,7.90994104424788,113.5820866086212,2.599583603703558,6591234.14983808,1429,8578,55451.39004893,438617.2261086298658482487684,8.32874509838424,65.87988270078784739373404541,0.100001,0.79100201436583224788,71443.97545394,565117.6338073580701488826472,0.05233596495774225,0.032674555730220586,0.029688780320082257
2016-07-14,15226,553,2583367,4671.54972875226,1.86285576,51314575.18319431748325421822,27546188.12692780305723637702,17615.6231214378,0.00846430345353675,0.06587549118461368258525650592,0.0000226,0.000175889972393438986,12.20552558,94.9924582882129808757638,2145.69643365,11.8782660265676,16699.4020566105746424368265,2145.69643365,16699.4020566105746424368265,118.84037349,110.85446537298394,0.011775869200759789,7.78274214130261,110.62944898877653,-4.789650196618946,6593379.84627173,1442,7531,55480.9754671,431794.125808375427047199131,9.72509589309122,75.68791363536997991931035408,0.100001,0.77828199687240230261,73239.69717087,570005.6775879714913935469707,0.05110708145530475,0.030927866754770692,0.029751866728690672
2016-07-15,9450,543,1661946,3060.67403314917,1.94953893,53797334.06551543092170798596,27594901.17241509849717137578,17634.696333828,0.00685054507586207,0.05587797737461757209679796982,0.0000226,0.000184341869833976902,9.93329036,81.0230671931954673052772,2106.89541315,11.6597875314685,17185.3557524203666746392505,2106.89541315,17185.3557524203666746392505,163.51914369,115.95188415383275,0.012233391566335489,8.15671990415827,129.00930373495564,0.07489598839000247,6595461.74168488,1450,8262,40334.4929096,328997.161139864932871202392,7.4217634368337,60.5372455491755300271124697,0.100001,0.81568014713573115827,61318.60951512,500158.7227272879892764380424,0.047206948992507804,0.032170926567490675,0.030046157024504576
2016-07-16,11555,549,1940999,3535.51730418944,1.98150838,54792354.93195333607836749765,27651841.15777083317506434064,17725.6618284371,0.00601308596664608,0.04993809023507496381841900584,0.0000226,0.00018769078732167105,9.73518618,80.849768090586337188765,2130.17602545,11.7848187488244,17690.9033340910835372269125,2130.17602545,17690.9033340910835372269125,153.31090594,117.66911932544917,0.012483400589713612,8.30490209387925,118.33437111136959,-3.838815098813226,6597591.91771033,1619,9797,43034.06777963,357393.7196111907538608296775,8.75336003687761,72.69579809874381228626236859,0.100001,0.83049851429001887925,85756.66828129,712200.7339733935843262942325,0.04616733186502109,0.03047617238495721,0.030115533868145278
2016-07-17,12864,550,2137598,3886.54181818182,1.95224461,54061074.05625340215710350864,27691752.29020907412673535089,18056.4728326006,0.00713909959856201,0.05847934990324234170116807372,0.0000226,0.000185126049800381876,11.91515723,97.6020349885115117956798,2134.0561275,11.8024760383853,17480.94605913164134149315,2134.0561275,17480.94605913164134149315,94.88082516,114.9184335261996,0.012026931711864398,8.19141813276026,120.18786474878036,-1.844004680525867,6599720.97383783,1669,10415,69558.00566161,569778.7088551529796968156186,10.7299715632156,87.89368362692621824590949206,0.100001,0.81915000469415876026,111752.65383089,915412.7149744326802989524314,0.04513829654565101,0.02993560380166966,0.03013784125779304
2016-07-18,10178,555,1928206,3474.24504504505,1.97348326,54718134.08400386016091453336,27726677.53354659108467688015,18924.7750435075,0.00735438670076726,0.06095520698130629798554087073,0.0000373,0.00030915279722312186,8.6266956,71.50045778907232085592,2153.45663775,11.9058954597066,17848.44888094132807490955,2153.45663775,17848.44888094132807490955,168.81556715,116.2786025687968,0.012276774779076563,8.2882787459282,128.05244638594579,1.0849482747875483,6601869.43047558,1173,7662,39106.99434811,324129.670072574356075865702,7.58317742126599,62.85148824728152119080164192,0.100001,0.8288361628715659282,58102.30540174,481568.102950670887890195068,0.04250649415536003,0.02984007534627114,0.02988535366260885
2016-07-19,11152,543,1911151,3519.61510128913,2.03948036,56636055.40472630141416332534,27769846.00620953183223599521,17581.2832785926,0.00950566296357616,0.08152113746364638064028957656,0.000052,0.00044595512846952496,11.48284086,98.4775340560848168361128,2106.89541315,11.6447632470036,18068.861820060790726604562,2106.89541315,18068.861820060790726604562,128.40111899,119.63335942579712,0.01271167044535359,8.57606016287548,132.0399303908738,6.894568723478532,6603971.32588873,1208,8234,51432.35026104,441086.9301567634386950152992,9.78539598853899,83.92014471527075920276249497,0.100001,0.85761459234771087548,80572.95056963,690998.4715855390568447596724,0.042264574658775,0.030154860852596162,0.029886050440540733
2016-07-20,9466,545,1483580,2722.16513761468,2.01331734,55974973.26913894006888495727,27802359.93906285991022129163,16075.6922070588,0.00909821329949238,0.07709137417553143933965038836,0.000052,0.00044060864756284584,10.75408812,91.1220042754782192564504,2114.65561725,11.6839124173841,17917.991376494182268303745,2114.65561725,17917.991376494182268303745,187.48130279,117.90231114310617,0.012697699836352994,8.47324322236242,135.05615684561275,4.344173845502379,6606085.98150598,1182,7459,35235.97224407,298562.9630004164782542358494,6.23853405678911,52.86061641416545890377392925,0.100001,0.84733279547946436242,46533.22552959,394287.3378332603995354140078,0.04226671562003783,0.03020472173128665,0.029298668468799086
2016-07-21,9435,554,1625760,2934.58483754513,2.12421546,59188011.26637716848274556681,27863468.77916368086710517464,17209.9542675015,0.00895082641277641,0.08016990464543833826373400189,0.0000521,0.000466644289522283513,10.92895905,97.8874535720802413832465,2149.5765357,11.8729943664873,19253.121214500921340264221,2149.5765357,19253.121214500921340264221,124.21142757,124.2084076731033,0.013431327662770309,8.95670421347953,147.4153813983373,14.681797095371598,6608235.55804168,1221,7767,53201.51041718,476510.1925170312138696903254,9.56293917433372,85.65241759600328761423060875,0.100001,0.89567937805216647953,74275.34856705,665262.3274681575058800074865,0.04147563422110573,0.03076716599872587,0.0298746306527933
2016-07-22,13160,544,2284494,4199.4375,2.20541184,61689815.55263373465069624786,27972016.15569747712391324865,17072.1308838739,0.0102358317219478,0.09552397697368298253669959155,0.0001,0.000933231217243043,14.50417355,135.3574753717084820211265,2110.7755152,11.6549576099661,19698.416033769072119407536,2110.7755152,19698.416033769072119407536,100.79470774,128.68776389085681,0.014344980332554077,9.33231217243043,160.7655366725068,26.20782944419969,6610346.33355688,1417,8124,65582.27591305,612034.2717990475076658541115,12.2567262819399,114.3835958750956952359981912,0.100001,0.93324054955521543043,99573.64431448,929252.3328892797835728416264,0.04152306709000026,0.02934244399361238,0.03030242981435198
2016-07-23,11088,552,1910855,3461.69384057971,2.20377009,61774853.64347660872634583686,28031442.06682662492444134978,18228.6970671408,0.00931223304775281,0.08699647175559084211245461134,0.0000522,0.000487661316287365638,13.26061986,123.8829757799613457154094,2141.8163316,11.822550251825,20009.214013674957896725164,2141.8163316,20009.214013674957896725164,136.69652854,128.2844368491496,0.014211262957919343,9.34217081010279,153.70369037484605,28.933092573694573,6612473.14988848,1424,8848,48373.38021911,451912.3806689731459318223169,8.95692612034358,83.67713374972102268280991659,0.100001,0.93422642318108910279,79250.8823128,740375.279417531647560932712,0.040809978118647755,0.02889361037047182,0.029535114293774634
2016-07-24,12556,547,2178762,3983.11151736746,2.16962192,60963174.44581270060721385852,28098524.39517885575970485953,19030.0038140365,0.00870468359583952,0.0802264538185851707232560024,0.0000374,0.000344695971976418084,11.71650412,107.9848068398156958296392,2122.41582135,11.711711663738,19561.181403164865523632441,2122.41582135,19561.181403164865523632441,125.78675626,126.07662988425004,0.013934916433956758,9.21646983894166,146.31808843890596,29.832831355118326,6614590.56570983,1346,9320,52585.74719845,484654.953012725320057992427,7.56770553509335,69.74752981417971638355330396,0.100001,0.92165620036400494166,70531.01558707,650046.9778681547539323803362,0.03970075887727363,0.028680275346089537,0.029539244023289554
2016-07-25,9097,553,1653162,2989.44303797468,2.16158833,60892885.13093448954584291578,28170435.79780077979838981931,18146.9928814557,0.00899941743794326,0.08282036197049267106131363066,0.0000565,0.000519961484573857205,10.15134287,93.4213683027157579889359,2145.69643365,11.8363369379414,19746.5398776192016777496805,2145.69643365,19746.5398776192016777496805,164.26257676,125.70389199268661,0.014047600537697246,9.20285813405057,143.148251872725,32.98553737976998,6616736.26214348,1128,6662,40281.45906758,370704.5532315036920807675206,10.8266585913585,99.63620308207205796000399934,0.100001,0.92029501626319105057,72127.19953563,663776.3849327610407949368091,0.03929147443527105,0.028021440822423263,0.029250781745748754
2016-07-26,7817,548,1556713,2840.71715328467,2.08094298,58829653.97716489909235065541,28270670.77272685126301163346,17887.218039647,0.00807583888700085,0.07177957874596579875224243717,0.0000522,0.00046396344243203577,9.50526237,84.4845641840017411317045,2126.2959234,11.725558455252,18898.91908524651799452069,2126.2959234,18898.91908524651799452069,86.84089085,120.32535769436026,0.013577499132963163,8.88818855233785,135.84230244770262,31.842355917858033,6618857.55806688,1177,6285,76218.21348406,677441.852568664449906709671,18.263421058105,162.3287299751748846184407742,0.100001,0.88882774342233733785,114785.60135019,1020236.067893974816441041692,0.03938468887219413,0.028441481196272815,0.029650534776990208
2016-07-27,9283,550,1723928,3134.41454545455,2.15393128,61057173.1010777265662690527,28346852.91846414600188563346,17992.0823257221,0.00759642465722802,0.07005243210299132923452221695,0.0000374,0.000344893957206430698,10.19440189,94.0103638822143376429203,2134.0561275,11.7645682120485,19679.761035136529771951925,2134.0561275,19679.761035136529771951925,105.89972297,123.81258787661042,0.014051672694915245,9.22176356166927,148.30980729887096,29.727866658632973,6620986.61419438,1342,7469,62521.283609,576556.49501426639112999543,24.5699433319909,226.5782081312325331773964496,0.100001,0.92218557793048866927,183512.90674664,1692312.636532175494283363753,0.03932945911102087,0.02772718366230114,0.029381229580091844
2016-07-28,7379,543,1876472,3455.74953959484,2.16737291,61675783.61855172178144147623,28456470.62628592708719948773,17115.0091221427,0.0086881017827298,0.08090561983313287656861704354,0.0000577,0.000537315789008286956,9.35708562,87.1353525602841583504536,2106.89541315,11.611142507413,19619.898982229340986748282,2106.89541315,19619.898982229340986748282,91.36324536,123.98153613432032,0.014191225809760373,9.31223204520428,154.5531952211191,35.030854890204694,6623093.50960753,1077,6017,72491.88099198,675061.2171906511854481416744,39.9819487903025,372.3211847547714382424954947,0.100001,0.93123251675247320428,240571.38587125,2240256.56866945841691202895,0.039265083730887634,0.026732090899615066,0.0290028223474328
2016-07-29,7540,549,1479652,2695.1766848816,2.20054491,62732033.95750389284550584238,28507499.94216281567913328439,17556.4306904643,0.00873519112762238,0.08271073695805475304707597389,0.0000669,0.000633454748917437558,9.99305865,94.621083080014611731043,2130.17602545,11.7356856123044,20169.956940977202204768219,2130.17602545,20169.956940977202204768219,111.52473862,125.17693370905982,0.014399774740210416,9.46868085078382,160.11714054224896,35.34465815565859,6625213.68563298,1144,6325,59405.77640186,562494.3374422371220403059052,14.2746820585043,135.1624086583870263437518404,0.100001,0.94687755375923278382,90287.36402004,854902.2347643008059001877528,0.03906737680749148,0.026748405764870444,0.029017699768949867
2016-07-30,11438,554,2034258,3671.94584837545,2.13906682,61163596.90687497719966599579,28593588.66556316951550946912,17609.1315649624,0.00717039740669241,0.06617528120496133211448085523,0.0000226,0.000208574402561880418,11.14279757,102.8363869925098626690701,2149.5765357,11.8387358053246,19838.346977640005035491501,2149.5765357,19838.346977640005035491501,102.1543035,121.81003950068194,0.014082231904734064,9.22895586556993,149.68801979472337,29.368503863153677,6627358.26216868,1554,9136,64875.95759625,598737.3493923774940190807625,11.2869893558483,104.1671266202815341788581216,0.100001,0.92290481551285856993,103117.93475503,951670.8688028914613058842479,0.03912970457118707,0.02746079977144101,0.02922056053236731
2016-07-31,12000,544,2039764,3749.56617647059,2.19754073,62995433.15110945722045718965,28666332.483168487569948095,18115.4712122109,0.00718747886662492,0.06829782926713359877637379331,0.0000226,0.00021475276241918567,11.47840375,109.0716333396123834723125,2110.7755152,11.6213388835309,20057.29525380441729905784,2110.7755152,20057.29525380441729905784,68.69519159,123.61050617727095,0.01520849292197546,9.50233462031795,163.10180850360268,31.157225286985383,6629469.03768388,1597,9791,96505.57607415,917028.2765831231799857759925,12.8757464312634,122.349651076229499736728198,0.100001,0.95024296436641531795,126066.4333085,1197925.433687363512740437575,0.03916742206180272,0.027692838000764178,0.029420586676688544
2016-08-01,12461,546,2680900,4910.07326007326,2.29010277,66110536.30985818262918870334,28867934.3205059020016605434,19743.9255286015,0.00655506518689432,0.06534768187178961317554013854,0.00003404,0.00033934599084736463,14.20482626,141.608426616168177086345,2118.5357193,11.6603381767253,21119.759189523879051892725,2118.5357193,21119.759189523879051892725,58.08183438,128.03955081418303,0.016436742214494447,9.96903615885325,175.50188874563597,39.60965200808243,6631587.57340318,2167,10319,114176.62068975,1138230.860151789851584029188,34.3573227160093,342.5093924772868627717043352,0.100001,0.99691358492148385325,354533.2131065,3534354.420973123468910121125,0.03929843898254407,0.028204315142415233,0.02992385235447229
2016-08-02,14139,557,2381761,4276.05206463196,2.12482252,61528839.86323764894970559391,28957166.63528007095522817172,20997.6445360166,0.00636947110047847,0.05907767615794279242694082543,0.0000374,0.000346889883547958014,13.3121946,123.472343170100414839506,2161.21684185,11.891387008875,20045.5684115302698404673285,2161.21684185,20045.5684115302698404673285,71.26584929,117.8773325238959,0.017600497864991255,9.27513057614861,154.05016891514566,31.77329356418202,6633743.79024503,2090,11534,93084.46972435,863370.6113048982597713356535,17.2324604846307,159.8333211432708995909041683,0.100001,0.92752233274543714861,198759.19922973,1843517.526066481975822010175,0.03965740748155111,0.03175405382952828,0.03144316773461327
2016-08-03,12732,548,2350580,4289.3795620438,2.15301,62508228.69136017950923935766,29032948.58500011016557715324,21314.0799970357,0.00686051765633211,0.06462440104410483280601390463,0.0000339,0.000319329721915826994,13.0555651,122.980235186931446622546,2126.2959234,11.6955061919308,20029.188375518542043713164,2126.2959234,20029.188375518542043713164,59.8960327,117.79145026763567,0.016515831823495013,9.41975580872646,157.7654569396167,33.99549632450552,6635865.08616843,1903,10327,110789.72657306,1043612.170433798176098745168,15.6241176647342,147.1753731286056737449564069,0.100001,0.94198500062845472646,161350.26312371,1519880.078299110007156530367,0.03966587723854602,0.03171107671458902,0.03148857636101371
2016-08-04,9807,548,1688422,3081.06204379562,2.18988526,63682409.05654112552453627795,29080249.20303560751885720947,21251.7078757832,0.00653288947884733,0.06267410066778753148659576611,0.0000226,0.000216815955585692146,10.65514274,102.2214581891615096162354,2126.2959234,11.6917598617977,20398.888605749233159610514,2126.2959234,20398.888605749233159610514,93.78826983,118.73688530375955,0.016440331210403274,9.59362635334921,168.33943979018227,37.862713933759025,6637991.38209183,1631,8552,70776.34968631,679001.8535444427084013863151,12.5766345348036,120.6555325095335991851695652,0.100001,0.95937222896127434921,107555.37854164,1031846.114021527625579446104,0.03962060422702544,0.03151975957602964,0.030418145140632107
2016-08-05,8361,540,1694872,3138.65185185185,2.23487,65330623.0339119408478826658,29232404.16022086319639379592,16909.3430505633,0.00664125496828753,0.06527010933245775489637892207,0.0000226,0.000222112308284695464,9.4239408,92.618285142757504370112,2095.255107,11.5047492838554,20592.12160447197260556348,9420.875107,92588.15557865475070236348,139.99008458,121.46720549222945,0.01690748267329048,9.82797824268564,179.47465674585143,40.25383457089114,6647412.25719883,1419,6964,47484.87921312,466680.3597630989735187235968,12.3320356902427,121.1989784517280442499914048,0.100001,0.98280765224680668564,85880.29654685,844029.685937832500162082234,0.03964559217255552,0.03160518174323654,0.030422623242881815
2016-08-06,12363,549,2420349,4408.65027322404,2.40754325,70787484.00081147545892644205,29402372.77032120463255505269,16942.4674537308,0.00686835279713604,0.07311682249141570913156243104,0.0000226,0.00024058755237427934,14.38919911,153.179743119515870177849,2130.17602545,11.6927481416529,22676.718411034782092444655,2130.17602545,22676.718411034782092444655,66.88411975,129.2299651821806,0.018018872295733537,10.6454669192159,223.10138867822351,51.92682530653761,6649542.43322428,2095,10461,99418.85246323,1058360.105043721159135181357,12.8640281263483,136.943585866903723594366298,0.100001,1.0645573373885092159,134570.59822973,1432566.851753684469459668707,0.04001275708293465,0.03390448570643371,0.03184653811105161
2016-08-07,13830,551,2878900,5224.86388384755,2.34862892,69396779.7569697491880194812,29547783.87506298440979629018,18269.7126088408,0.00628711409331919,0.06559327084395630091921319637,0.0000226,0.00023578511524844888,11.85749718,123.708908811701663450184,2137.93622955,11.7315727822596,22305.02390611862876075754,2137.93622955,22305.02390611862876075754,73.61173453,125.22739364275961,0.017542294709526687,10.4329697012588,238.61535539626985,39.83360786668613,6651680.36945383,1886,11141,90361.68502538,942740.722024480560095948344,14.8328710130051,154.7508938613621322766408199,0.100001,1.0433074030955812588,165253.01595589,1724079.708509437403018274332,0.039900000764241404,0.03315801585603795,0.03194945352786292
2016-08-08,10558,552,1948667,3530.19384057971,2.33558555,69137424.26633516304494729585,29601752.00455928833306572057,19384.6711064785,0.00612177300175541,0.06360909646619891501850780776,0.0000226,0.00023482830541476718,10.46211006,108.707945860733990550258,2141.8163316,11.7490810425334,22254.82741855314415644588,2141.8163316,22254.82741855314415644588,139.81213273,123.98365401384407,0.01756274286323792,10.3906329829543,232.80438728474962,41.028712170968724,6653822.18578543,1709,8898,47591.1643425,494502.32191437909246704775,8.18089861721173,85.00471500220542616568401394,0.100001,1.0390736889284129543,72793.63589595,756371.954089624156958405085,0.03972498725687403,0.032983743848541525,0.031941752770657465
2016-08-09,12859,546,2324319,4256.99450549451,2.31425541,68643164.04197591904378460116,29661014.84599407611400525435,19369.6104802568,0.00635434353448276,0.06553277198027088673509271077,0.0000226,0.00023307531906593368,11.7936616,121.62882479538273937888,2118.5357193,11.6176746443392,21848.60127116923950818124,2118.5357193,21848.60127116923950818124,88.28573454,122.00170799706702,0.017541254414961956,10.3130672153068,239.19006723676955,38.28174801932644,6655940.72150473,1856,10303,75390.89702922,777511.388484619606230864696,10.9693570720421,113.1277167926711733594540163,0.100001,1.0313170345978953068,113017.28591325,1165554.8661148936124169351,0.038292309887974045,0.033164006264372506,0.03198009439879276
2016-08-10,11624,552,2071608,3752.91304347826,2.33903996,69493038.75560024820898641195,29710069.00926504828648518755,19220.5834095933,0.00766578061122957,0.08001078179502749083384084824,0.0000463,0.00048325139799631983,10.78575332,112.575169985603627520612,2141.8163316,11.741563079031,22354.98350965549305811956,2141.8163316,22354.98350965549305811956,119.28608779,122.53725599226084,0.01769143714435997,10.4373952051041,225.81939703112562,29.900482551023195,6658082.53783633,1407,9063,55816.08602481,582574.548643029859591232721,16.5418540525543,172.6538681716620758290024026,0.100001,1.0437499579056151041,149918.8232783,1564762.00723977735005477103,0.03701284900866252,0.030910656511883995,0.03198856901973039
2016-08-11,14163,547,2325097,4250.63436928702,2.48114376,74155434.83303596816562633766,29887601.02269470425956817927,18609.8103063584,0.00759493510312708,0.08456282036662756970304372864,0.000052,0.0005789735658510284,11.41518746,127.097919011041223457382,2122.41582135,11.6315005346391,23631.204928954783717849545,2122.41582135,23631.204928954783717849545,88.7354732,129.1243523535018,0.018884622791642304,11.1341070355967,261.0685658822193,41.56887869383668,6660204.95365768,1503,10126,75056.84833239,835690.983087377938763587113,21.3081346814083,237.2470522717102007017868326,0.100001,1.1134218376667055967,215766.17178394,2402363.651303332528721376998,0.037269475155394194,0.031991034756858314,0.03251576079550286
